id,text,Negative,Neutral,Positive,Uncivil
1002,"This is very much a case of ""Old Microsoft"" rearing it's head, rather then new forward looking Microsoft.",0,0,0,1
1175,Women can also be a construction worker 👷‍♀️ 🤦‍♀️,0,0,0,1
302,"You seem to have some entitled opinion that just because you would find
something useful, everybody else must, and thus it must be included in the
language, and you're not willing to accept ""no"" as an answer.",0,0,0,1
1361,Seems more like Bram enjoys taking all the credit.,0,0,0,1
1017,"This isn't the first time Microsoft is forcing ""good ideas"" down my throat - if it was, I'd be happy to ask you about them directly, but this is just another data-point in a long history of similarly user-hostile actions.",0,0,0,1
600,"I'm sorry to tell you @danasilver but this isnt ""frustrating"" this is a super stupid architecture design...",0,0,0,1
1159,"I also can't focus on my work since then, please let me be productive again",0,0,0,1
198,As I have stated multiple times you can definitely work with Atom while offline (or with network requests blocked).,0,0,0,1
424,I have the urge to drop Microsoft products and suggest to the company I work for that we do the same wherever we can,0,0,0,1
318,"And this is not even a confusing _similarity_.
We are talking about a multi platform framework called MAUI, and a multi platform framework called MAUI.",0,0,0,1
1306,"No, not all humans have this reaction.  The reaction you are projecting on all humans infers that all humans are greedy, inconsiderate thieves.",0,0,0,1
429,Obviously it's more convient to blindly deny it here rather than simply fix it.,0,0,0,1
790,"Perhaps also ask the lawyers what happens if someone later goes and fixes
that typo. That’s basically stealing my public domain idea, regardless of
your CLA, and then claiming it isn’t because this wasn’t known to you.",0,0,0,1
476,"While your contributions are clearly valuable, you need to accept that you're part of a larger community and need to treat others with respect.",0,0,0,1
964,I have no desire to provide a professional response based on your attitude.,0,0,0,1
1237,You're incorrect,0,0,0,1
493,It's exactly this unwillingness to learn from mistakes that brought us here.,0,0,0,1
936,"I am, however, done with this issue now.",0,0,0,1
1202,i'm sick of being threatened by people and coremods.,0,0,0,1
956,I however suspect your comments are a little disingenuous,0,0,0,1
1128,"To avoid being offended, please use the ~~transparent~~ ~~perspicuous~~ pellucid theme.",0,0,0,1
1211,I have instructed you on two paths on how to achieve your goal now.,0,0,0,1
1220,"If you, or somebody else, think Node.js *should* address one of the particular concerns, and are willing to help in making that happen, I’m sure we can arrange that. :slightly_smiling_face:",0,0,0,1
230,I don't expect some - again VERY BASIC - functionality in my tech stack to change the licence 180°.,0,0,0,1
259,Microsoft should grow turnips instead of writing software!,0,0,0,1
1352,"I just installed, included, imported and my app just runs fine, no errors, but yet no col-md or container styling working.. meh, i'll just return to CDN's...",0,0,0,1
166,"Is 207MB too big? Is 200MB? Is 10MB? Please give an example of what size is ""small enough"" and what size ""too big"" and, most importantly, why.",0,0,0,1
1113,"Oh no, I just mentioned way too many forbidden things, so this is getting removed too. Along with this thread. And me. And you.",0,0,0,1
157,Who takes responsibility when other projects don't know how to interface correctly with your software?,0,0,0,1
499,"if we observe behavior like this in the future, we'll ultimately block you.",0,0,0,1
799,"when we have storage OOM gradle doesn't sygnalize that, instead proper info we have a bullshit :)",0,0,0,1
180,Did you actually read the thread?,0,0,0,1
904,it sucks if I have to spend my evening checking a bunch of old repos because you'll _maybe_ release this as a patch.,0,0,0,1
135,"I need to conditionally import a playbook, which isn't possible.  The keyword I'm missing is ""include_playbook"" which would allow a ""when"" to apply to it.",0,0,0,1
330,"great strategy, being offending once you run out of arguments!",0,0,0,1
583,This is highly inappropriate.,0,0,0,1
672,"and again
 if you don't know a solution, DO NOT POST ANY COMMENTS.",0,0,0,1
1147,"""Terminal"" might also remind someone about a terminal illness they are facing",0,0,0,1
1151,"people who thumb down the santa have never received a present from him, naughty boys",0,0,0,1
1270,you refused to help me doing it.,0,0,0,1
